Newry,Newry,County Down,Northern Ireland,UK,4,54.1833,-6.3333,GB-DOW
Downe,Downe,Greater London,England,UK,4,51.3167,0.05,GB-LDN
Downham Market,Downham Market,Norfolk,England,UK,4,52.6,0.3667,GB-NFK
Newry and Mourne,Newry and Mourne,County Down,Northern Ireland,UK,4,54.1833,-6.3333,GB-DOW
Driffield,Driffield,North Yorkshire,England,UK,4,54,-0.4333,GB-NYK
Dronfield,Dronfield,Derbyshire,England,UK,4,53.3,-1.4667,GB-DBY
Newtownards,Newtownards,County Down,Northern Ireland,UK,4,54.5833,-5.6667,GB-DOW
Dudley,Dudley,West Midlands,England,UK,4,52.5,-2.0833,GB-DUD
Dufftown,Dufftown,Aberdeenshire,Scotland,UK,4,57.4333,-3.1333,GB-ABD
North Down,North Down,County Down,Northern Ireland,UK,4,54.65,-5.7,GB-DOW
Rostrevor,Rostrevor,County Down,Northern Ireland,UK,4,54.1,-6.2,GB-DOW
Dumfries,Dumfries,Dumfries and Galloway,Scotland,UK,4,55.0667,-3.55,GB-DGY
Dumfries and Galloway,,Dumfries and Galloway,Scotland,UK,3,55.0667,-3.55,GB-DGY
Saintfield,Saintfield,County Down,Northern Ireland,UK,4,54.4667,-5.7833,GB-DOW
Warrenpoint,Warrenpoint,County Down,Northern Ireland,UK,4,54.15,-6.2667,GB-DUR
Dundee,Dundee,Perth and Kinross,Scotland,UK,4,56.5,-2.9667,GB-PKN
Dunfermline,Dunfermline,Fife,Scotland,UK,4,56.0833,-3.4667,GB-FIF
Barnard Castle,Barnard Castle,County Durham,England,UK,4,54.5333,-1.9167,GB-DUR
Bishop Auckland,Bishop Auckland,County Durham,England,UK,4,54.65,-1.6667,GB-DUR
Houghton Le Spring,Houghton Le Spring,County Durham,England,UK,4,54.85,-1.4667,GB-DUR
Jarrow,Jarrow,County Durham,England,UK,4,54.9806,-1.4508,GB-DUR
County Durham,,County Durham,England,UK,3,54.7667,-1.5667,GB-DUR
Dursley,Dursley,Gloucestershire,England,UK,4,51.6814,-2.3533,GB-GLS
Ealing,Ealing,Greater London,England,UK,4,51.5167,-0.3333,GB-EAL
Earls Court,Earls Court,Greater London,England,UK,4,51.4833,-0.1833,GB-LDN
Easingwold,Easingwold,North Yorkshire,England,UK,4,54.1167,-1.2,GB-NYK
East Barnet,East Barnet,Greater London,England,UK,4,51.6333,-0.15,GB-LDN
East Finchley,East Finchley,Greater London,England,UK,4,51.5833,-0.1667,GB-LDN
East Grinstead,East Grinstead,West Sussex,England,UK,4,51.1167,-0.0167,GB-WSX
East Ham,East Ham,Greater London,England,UK,4,51.5333,0.05,GB-LDN
Newton Aycliffe,Newton Aycliffe,County Durham,England,UK,4,54.6167,-1.5667,GB-DUR
East Riding of Yorkshire,,East Riding of Yorkshire,England,UK,3,53.8333,-0.4167,GB-ERY
East Sussex,,East Sussex,England,UK,3,50.8333,-0.15,GB-ESX
Eastbourne,Eastbourne,East Sussex,England,UK,4,50.8,0.25,GB-ESX
Eastcote,Eastcote,Greater London,England,UK,4,51.5833,-0.4,GB-LDN
Eastleigh,Eastleigh,Hampshire,England,UK,4,50.9667,-1.35,GB-HAM
Peterlee,Peterlee,County Durham,England,UK,4,54.7622,-1.3475,GB-DUR
Edenbridge,Edenbridge,Kent,England,UK,4,51.1833,0.0667,GB-KEN
Edgware,Edgware,Greater London,England,UK,4,51.6,-0.2667,GB-LDN
Sedgefield,Sedgefield,County Durham,England,UK,4,54.65,-1.45,GB-DUR
Edmonton,Edmonton,Greater London,England,UK,4,51.6144,-0.05,GB-LDN
Egham,Egham,Surrey,England,UK,4,51.4167,-0.5667,GB-SRY
Elgin,Elgin,Aberdeenshire,Scotland,UK,4,57.65,-3.3333,GB-ABD
Ellesmere,Ellesmere,Shropshire,England,UK,4,52.9167,-2.8833,GB-SHR
Shildon,Shildon,County Durham,England,UK,4,54.6333,-1.65,GB-DUR
Elmers End,Elmers End,Greater London,England,UK,4,51.4,-0.05,GB-LDN
Eltham,Eltham,Greater London,England,UK,4,51.45,0.05,GB-LDN
Ely,Ely,Cambridgeshire,England,UK,4,52.4,0.2667,GB-CAM
Endfield,Endfield,Greater London,England,UK,4,51.6667,-0.0667,GB-LDN
Enfield,Enfield,Greater London,England,UK,4,51.6667,-0.0667,GB-ENF
Enfield Lock,Enfield Lock,Greater London,England,UK,4,51.6667,-0.0167,GB-LDN
Spennymoor,Spennymoor,County Durham,England,UK,4,54.6833,-1.6,GB-DUR
Epping,Epping,Essex,England,UK,4,51.7,0.1167,GB-ESS
Epsom,Epsom,Surrey,England,UK,4,51.3167,-0.2667,GB-SRY
Erith,Erith,Kent,England,UK,4,51.4833,0.2,GB-KEN
Esher,Esher,Surrey,England,UK,4,51.35,-0.3667,GB-SRY
Essex,,Essex,England,UK,3,51.4833,0.3333,GB-ESS
Eton,Eton,Greater London,England,UK,4,51.5,-0.6,GB-LDN
Evesham,Evesham,Worcestershire,England,UK,4,52.0833,-1.9333,GB-WOR
Exeter,Exeter,Devon,England,UK,4,50.7,-3.5333,GB-DEV
Exmouth,Exmouth,Devon,England,UK,4,50.5833,-3.4,GB-DEV
Eye,Eye,Suffolk,England,UK,4,52.3167,1.15,GB-SFK
Enniskillen,Enniskillen,County Fermanagh,Northern Ireland,UK,4,54.3667,-7.6333,GB-NIR
Fermanagh,Fermanagh,County Fermanagh,Northern Ireland,UK,4,54.3667,-7.6333,GB-NIR
Fairford,Fairford,Gloucestershire,England,UK,4,51.7,-1.7833,GB-GLS
Fakenham,Fakenham,Norfolk,England,UK,4,52.8333,0.8333,GB-NFK
Falkirk,Falkirk,Central Scotland,Scotland,UK,4,56,-3.7667,GB-FAL
Falkland,Falkland,Fife,Scotland,UK,4,56.25,-3.2,GB-FIF
Falmouth,Falmouth,Cornwall,England,UK,4,50.1483,-5.0761,GB-CON
Fareham,Fareham,Hampshire,England,UK,4,50.85,-1.1833,GB-HAM
Farnborough,Farnborough,Hampshire,England,UK,4,51.2667,-0.7333,GB-HAM
Farnham,Farnham,Surrey,England,UK,4,51.2,-0.8,GB-SRY
Lisnaskea,Lisnaskea,County Fermanagh,Northern Ireland,UK,4,54.25,-7.45,GB-NIR
Faversham,Faversham,Kent,England,UK,4,51.3167,0.9,GB-KEN
Felixstowe,Felixstowe,Suffolk,England,UK,4,51.9667,1.35,GB-SFK
Feltham,Feltham,Greater London,England,UK,4,51.45,-0.4167,GB-LDN
Blackheath,Blackheath,County Londonderry,Northern Ireland,UK,4,55.05,-6.7,GB-DRY
Fife,,Fife,Scotland,UK,3,56.1167,-3.1667,GB-FIF
Filey,Filey,North Yorkshire,England,UK,4,54.21,-0.2892,GB-NYK
Finchley,Finchley,Greater London,England,UK,4,51.6,-0.1667,GB-LDN
Finsbury,Finsbury,Greater London,England,UK,4,51.5284,-0.1143,GB-LDN
Bushmills,Bushmills,County Londonderry,Northern Ireland,UK,4,55.2,-6.5167,GB-DRY
Coleraine,Coleraine,County Londonderry,Northern Ireland,UK,4,55.1333,-6.6667,GB-DRY
Derry,Derry,County Londonderry,Northern Ireland,UK,4,55,-7.3333,GB-DRY
Fleet,Fleet,Hampshire,England,UK,4,51.2833,-0.8333,GB-HAM
Fleetwood,Fleetwood,Lancashire,England,UK,4,53.9167,-3,GB-LAN
Limavady,Limavady,County Londonderry,Northern Ireland,UK,4,55.05,-6.9667,GB-DRY
Londonderry,Londonderry,County Londonderry,Northern Ireland,UK,4,55,-7.3333,GB-DRY
Folkestone,Folkestone,Kent,England,UK,4,51.0833,1.1833,GB-KEN
Foots Cray,Foots Cray,Greater London,England,UK,4,51.4,0.1167,GB-LDN
Fordingbridge,Fordingbridge,Hampshire,England,UK,4,50.9333,-1.8,GB-HAM
Forfar,Forfar,Perth and Kinross,Scotland,UK,4,56.65,-2.8833,GB-PKN
Forres,Forres,Aberdeenshire,Scotland,UK,4,57.6,-3.6167,GB-ABD
Magherafelt,Magherafelt,County Londonderry,Northern Ireland,UK,4,54.7667,-6.6,GB-DRY
Fowey,Fowey,Cornwall,England,UK,4,50.3336,-4.6392,GB-CON
Framlingham,Framlingham,Surrey,England,UK,4,52.2167,1.3333,GB-SRY
Fraserburgh,Fraserburgh,Aberdeenshire,Scotland,UK,4,57.6833,-2.0167,GB-ABD
Friern Barnet,Friern Barnet,Greater London,England,UK,4,51.6106,-0.1519,GB-LDN
Portrush,Portrush,County Londonderry,Northern Ireland,UK,4,55.2167,-6.65,GB-DRY
Frome,Frome,Somerset,England,UK,4,51.2292,-2.3183,GB-SOM
Fulham,Fulham,Greater London,England,UK,4,51.4744,-0.2152,GB-LDN
Gainsborough,Gainsborough,Lincolnshire,England,UK,4,53.3833,-0.7667,GB-LIN
Portstewart,Portstewart,County Londonderry,Northern Ireland,UK,4,55.1667,-6.7,GB-DRY
Gateshead,Gateshead,Tyne and Wear,England,UK,4,54.945,-1.6175,GB-GAT
Gillingham,Gillingham,Kent,England,UK,4,51.4,0.5667,GB-KEN
Glamorgan,,Glamorgan,Wales,UK,3,51.6333,-3.9667,GB-VGL
Castlederg,Castlederg,County Tyrone,Northern Ireland,UK,4,54.7,-7.6,GB-NIR
Glastonbury,Glastonbury,Somerset,England,UK,4,51.1467,-2.7144,GB-SOM
Glossop,Glossop,Derbyshire,England,UK,4,53.4167,-1.9,GB-DBY
Gloucester,Gloucester,Gloucestershire,England,UK,4,51.8333,-2.25,GB-GLS
Gloucestershire,,Gloucestershire,England,UK,3,51.45,-2.5833,GB-GLS
Godalming,Godalming,Surrey,England,UK,4,51.1833,-0.6,GB-SRY
Godmanchester,Godmanchester,Cambridgeshire,England,UK,4,52.3167,-0.1667,GB-CAM
Golders Green,Golders Green,Greater London,England,UK,4,51.5667,-0.2167,GB-LDN
Goole,Goole,North Yorkshire,England,UK,4,53.7167,-0.8667,GB-NYK
Clogher,Clogher,County Tyrone,Northern Ireland,UK,4,54.4167,-7.2,GB-NIR
Gosport,Gosport,Hampshire,England,UK,4,50.8,-1.1333,GB-HAM
Coalisland,Coalisland,County Tyrone,Northern Ireland,UK,4,54.5333,-6.7,GB-NIR
Grampian,Grampian,Aberdeenshire,Scotland,UK,4,57.65,-3.3333,GB-ABD
Cookstown,Cookstown,County Tyrone,Northern Ireland,UK,4,54.65,-6.75,GB-NIR
Grantham,Grantham,Lincolnshire,England,UK,4,52.9,-0.6333,GB-LIN
Dungannon,Dungannon,County Tyrone,Northern Ireland,UK,4,54.5167,-6.75,GB-NIR
Gravesend,Gravesend,Kent,England,UK,4,51.4333,0.3667,GB-KEN
Grays,Grays,Essex,England,UK,4,51.4833,0.3333,GB-ESS
Great Yarmouth,Great Yarmouth,Norfolk,England,UK,4,52.6333,1.75,GB-NFK
Greater Manchester,,Greater Manchester,England,UK,3,53.5333,-2.6167,GB-MAN
Fintona,Fintona,County Tyrone,Northern Ireland,UK,4,54.5,-7.3167,GB-NIR
Greenwich,Greenwich,Greater London,England,UK,4,51.4776,-0.0104,GB-GRE
Grimsby,Grimsby,Lincolnshire,England,UK,4,53.5333,-0.05,GB-LIN
Guildford,Guildford,Surrey,England,UK,4,51.2167,-0.5667,GB-SRY
Hackney,Hackney,Greater London,England,UK,4,51.55,-0.05,GB-HCK
Fivemiletown,Fivemiletown,County Tyrone,Northern Ireland,UK,4,54.3833,-7.3,GB-NIR
Hailsham,Hailsham,East Sussex,England,UK,4,50.8667,0.2667,GB-ESX
Halesowen,Halesowen,Staffordshire,England,UK,4,52.45,-2.05,GB-STS
Halesworth,Halesworth,Suffolk,England,UK,4,52.35,1.5,GB-SFK
Omagh,Omagh,County Tyrone,Northern Ireland,UK,4,54.6,-7.3,GB-NIR
Haltwhistle,Haltwhistle,Northumberland,England,UK,4,54.9833,-2.4333,GB-NBL
Strabane,Strabane,County Tyrone,Northern Ireland,UK,4,54.8,-7.4667,GB-NIR
Hammersmith,Hammersmith,Greater London,England,UK,4,51.5,-0.2333,GB-LDN
Hampshire,,Hampshire,England,UK,3,50.9,-1.4,GB-HAM
Hampstead,Hampstead,Greater London,England,UK,4,51.55,-0.1833,GB-LDN
Hanworth,Hanworth,Greater London,England,UK,4,51.4333,-0.3833,GB-LDN
Harefield,Harefield,Greater London,England,UK,4,51.6,-0.4833,GB-LDN
Haringey,Haringey,Greater London,England,UK,4,51.5833,-0.0833,GB-HRY
Harlesden,Harlesden,Greater London,England,UK,4,51.5333,-0.25,GB-LDN
Harlow,Harlow,Essex,England,UK,4,51.7833,0.1667,GB-ESS
Harold Wood,Harold Wood,Greater London,England,UK,4,51.5833,0.2333,GB-LDN
Harpenden,Harpenden,Hertfordshire,England,UK,4,51.8,-0.35,GB-HRT
Harrogate,Harrogate,North Yorkshire,England,UK,4,53.9833,-1.5333,GB-NYK
Harrow,Harrow,Greater London,England,UK,4,51.5667,-0.3333,GB-HRW
Harrow On The Hill,Harrow On The Hill,Greater London,England,UK,4,51.5667,-0.3333,GB-LDN
Harrow Weald,Harrow Weald,Greater London,England,UK,4,51.6,-0.3167,GB-LDN
Hartlepool,Hartlepool,County Durham,England,UK,4,54.6861,-1.2125,GB-HPL
Harwich,Harwich,Essex,England,UK,4,51.95,1.3,GB-ESS
Haslemere,Haslemere,Surrey,England,UK,4,51.0833,-0.7,GB-SRY
Hastings,Hastings,East Sussex,England,UK,4,50.85,0.6,GB-ESX
Hatch End,Hatch End,Greater London,England,UK,4,51.6,-0.35,GB-LDN
Hatfield,Hatfield,Hertfordshire,England,UK,4,51.7667,-0.1667,GB-HRT
Havant,Havant,Hampshire,England,UK,4,50.85,-0.9833,GB-HAM
Abergele,Abergele,Denbighshire,Wales,UK,4,53.2833,-3.5833,GB-DEN
Haverhill,Haverhill,Suffolk,England,UK,4,52.0833,0.4333,GB-SFK
Havering,Havering,Greater London,England,UK,4,51.6,0.1833,GB-HAV
Havering Atte Bower,Havering Atte Bower,Greater London,England,UK,4,51.6,0.1833,GB-LDN
Denbigh,Denbigh,Denbighshire,Wales,UK,4,53.1833,-3.4167,GB-DEN
Llangollen,Llangollen,Denbighshire,Wales,UK,4,52.9667,-3.25,GB-DEN
Hayes,Hayes,Greater London,England,UK,4,51.5,-0.4167,GB-LDN
Hayle,Hayle,Cornwall,England,UK,4,50.1822,-5.4158,GB-CON
Haywards Heath,Haywards Heath,West Sussex,England,UK,4,50.9833,-0.1,GB-WSX
Heanor,Heanor,Derbyshire,England,UK,4,53,-1.3,GB-DBY
Heathfield,Heathfield,East Sussex,England,UK,4,50.95,0.2667,GB-ESX
Heathrow,Heathrow,Greater London,England,UK,4,51.4667,-0.45,GB-LDN
Hebden Bridge,Hebden Bridge,North Yorkshire,England,UK,4,53.75,-2.0167,GB-NYK
Prestatyn,Prestatyn,Denbighshire,Wales,UK,4,53.3333,-3.4167,GB-DEN
Helston,Helston,Cornwall,England,UK,4,50.0997,-5.2722,GB-CON
Hemel Hempstead,Hemel Hempstead,Hertfordshire,England,UK,4,51.75,-0.4667,GB-HRT
Hendon,Hendon,Greater London,England,UK,4,51.6,-0.2167,GB-LDN
Henley On Thames,Henley On Thames,Buckinghamshire,England,UK,4,51.5333,-0.9,GB-BKM
Hereford,Hereford,Herefordshire,England,UK,4,52.05,-2.7167,GB-HEF
Herefordshire,,Herefordshire,England,UK,3,52.05,-2.7167,GB-HEF
Herne Bay,Herne Bay,Kent,England,UK,4,51.3667,1.1333,GB-KEN
Hertford,Hertford,Hertfordshire,England,UK,4,51.8,-0.0667,GB-HRT
Hertfordshire,,Hertfordshire,England,UK,3,51.75,-0.3333,GB-HRT
Hessle,Hessle,North Yorkshire,England,UK,4,53.7167,-0.4333,GB-NYK
Heston,Heston,Greater London,England,UK,4,51.4833,-0.3667,GB-LDN
Rhuddlan,Rhuddlan,Denbighshire,Wales,UK,4,53.2833,-3.4667,GB-DEN
Hexham,Hexham,Northumberland,England,UK,4,54.9667,-2.1,GB-NBL
High Wycombe,High Wycombe,Buckinghamshire,England,UK,4,51.6333,-0.7667,GB-BKM
Higham Ferrers,Higham Ferrers,Northamptonshire,England,UK,4,52.3,-0.5833,GB-NTH
Highbury,Highbury,Greater London,England,UK,4,51.55,-0.1,GB-LDN
Highgate,Highgate,Greater London,England,UK,4,51.55,-0.15,GB-LDN
Highland,Highland,Highlands,Scotland,UK,4,57.4667,-4.2333,GB-HLD
Highworth,Highworth,Gloucestershire,England,UK,4,51.6167,-1.7,GB-GLS
Hillingdon,Hillingdon,Greater London,England,UK,4,51.5167,-0.45,GB-HIL
Hinckley,Hinckley,Leicestershire,England,UK,4,52.5333,-1.3667,GB-LEC
Hitchin,Hitchin,Hertfordshire,England,UK,4,51.95,-0.2667,GB-HRT
Hoddesdon,Hoddesdon,Hertfordshire,England,UK,4,51.75,0,GB-HRT
Holborn,Holborn,Greater London,England,UK,4,51.5167,-0.1167,GB-LDN
Holmfirth,Holmfirth,North Yorkshire,England,UK,4,53.55,-1.7667,GB-NYK
Holsworthy,Holsworthy,Devon,England,UK,4,50.8114,-4.3578,GB-DEV
Rhyl,Rhyl,Denbighshire,Wales,UK,4,53.3167,-3.5,GB-DEN
Ruthin,Ruthin,Denbighshire,Wales,UK,4,53.1167,-3.3,GB-DEN
Honiton,Honiton,Devon,England,UK,4,50.8,-3.1833,GB-DEV
Hook,Hook,Greater London,England,UK,4,51.35,-0.3,GB-LDN
Horley,Horley,Surrey,England,UK,4,51.1667,-0.1667,GB-SRY
Horncastle,Horncastle,Lincolnshire,England,UK,4,53.2,-0.1167,GB-LIN
Hornchurch,Hornchurch,Greater London,England,UK,4,51.55,0.2167,GB-LDN
Hornsea,Hornsea,North Yorkshire,England,UK,4,53.9,-0.1667,GB-NYK
Hornsey,Hornsey,Greater London,England,UK,4,51.5833,-0.1167,GB-LDN
Horsham,Horsham,West Sussex,England,UK,4,51.05,-0.3333,GB-WSX
Horwich,Horwich,Lancashire,England,UK,4,53.6,-2.55,GB-LAN
Wrexham,Wrexham,Denbighshire,Wales,UK,4,53.05,-3,GB-WRX
Hounslow,Hounslow,Greater London,England,UK,4,51.4667,-0.35,GB-HNS
Hove,Hove,East Sussex,England,UK,4,50.8333,-0.1833,GB-BNH
Howden,Howden,North Yorkshire,England,UK,4,53.7333,-0.8667,GB-NYK
Hoxton,Hoxton,Greater London,England,UK,4,51.5333,-0.0833,GB-LDN
Buckley,Buckley,Flintshire,Wales,UK,4,53.1667,-3.0833,GB-DEN
Hucknall,Hucknall,Nottinghamshire,England,UK,4,53.1333,-1.3,GB-NTT
Flint,Flint,Flintshire,Wales,UK,4,53.3167,-3.5,GB-FLN
Flint,Flint,Flintshire,Wales,UK,4,53.2667,-3.1667,GB-FLN
Hunstanton,Hunstanton,Norfolk,England,UK,4,52.95,0.5,GB-NFK
Huntingdon,Huntingdon,Cambridgeshire,England,UK,4,52.3333,-0.1833,GB-CAM
Huntly,Huntly,Aberdeenshire,Scotland,UK,4,57.45,-2.7833,GB-ABD
Hawarden,Hawarden,Flintshire,Wales,UK,4,53.1833,-3.0333,GB-FLN
Hythe,Hythe,Kent,England,UK,4,51.0667,1.0833,GB-KEN
Ickenham,Ickenham,Greater London,England,UK,4,51.55,-0.4333,GB-LDN
Ilford,Ilford,Greater London,England,UK,4,51.5597,0.0708,GB-LDN
Ilfracombe,Ilfracombe,Devon,England,UK,4,51.2167,-4.1167,GB-DEV
Ilkeston,Ilkeston,Derbyshire,England,UK,4,52.9667,-1.3,GB-DBY
Ilkley,Ilkley,North Yorkshire,England,UK,4,53.9167,-1.8167,GB-NYK
Ilminster,Ilminster,Somerset,England,UK,4,50.9333,-2.9167,GB-SOM
Holywell,Holywell,Flintshire,Wales,UK,4,53.2833,-3.25,GB-FLN
Mold,Mold,Flintshire,Wales,UK,4,53.1667,-3.1333,GB-FLN
Inverkeithing,Inverkeithing,Fife,Scotland,UK,4,56.0333,-3.3833,GB-FIF
Aberdare,Aberdare,Glamorgan,Wales,UK,4,51.715,-3.4542,GB-VGL
Inverurie,Inverurie,Aberdeenshire,Scotland,UK,4,57.2667,-2.3667,GB-ABD
Ipswich,Ipswich,Suffolk,England,UK,4,52.0833,1.1667,GB-SFK
Irthlingborough,Irthlingborough,Northamptonshire,England,UK,4,52.3167,-0.6,GB-NTH
Barry,Barry,Glamorgan,Wales,UK,4,51.4067,-3.2694,GB-VGL
Isle of Wight,,Isle of Wight,England,UK,3,50.75,-1.3,GB-IOW
Isleworth,Isleworth,Greater London,England,UK,4,51.4667,-0.3333,GB-LDN
Islington,Islington,Greater London,England,UK,4,51.5333,-0.1,GB-ISL
Ivybridge,Ivybridge,Devon,England,UK,4,50.3833,-3.9167,GB-DEV
Bridgend,Bridgend,Glamorgan,Wales,UK,4,51.5058,-3.5772,GB-VGL
Cardiff,Cardiff,Glamorgan,Wales,UK,4,51.48155,-3.180849,GB-CRF
Cowbridge,Cowbridge,Glamorgan,Wales,UK,4,51.4603,-3.4417,GB-VGL
Gorseinon,Gorseinon,Glamorgan,Wales,UK,4,51.6656,-4.0453,GB-VGL
Keith,Keith,Aberdeenshire,Scotland,UK,4,57.5333,-2.9333,GB-ABD
Llantwit Major,Llantwit Major,Glamorgan,Wales,UK,4,51.4056,-3.4828,GB-VGL
Kempston,Kempston,Lancashire,England,UK,4,52.1,-0.4833,GB-LAN
Kendal,Kendal,Cumbria,England,UK,4,54.3167,-2.75,GB-CMA
Kenilworth,Kenilworth,Warwickshire,England,UK,4,52.35,-1.5833,GB-WAR
Kensington,Kensington,Greater London,England,UK,4,51.5047,-0.1998,GB-LDN
Kent,,Kent,England,UK,3,51.2667,0.5167,GB-KEN
Kenton,Kenton,Greater London,England,UK,4,51.5833,-0.3,GB-LDN
Keston,Keston,Greater London,England,UK,4,51.35,0.0333,GB-LDN
Keswick,Keswick,Cumbria,England,UK,4,54.6,-3.1167,GB-CMA
Kettering,Kettering,Nottinghamshire,England,UK,4,52.4,-0.7167,GB-NTT
Keynsham,Keynsham,Somerset,England,UK,4,51.4114,-2.505,GB-SOM
Kidbrooke,Kidbrooke,Greater London,England,UK,4,51.4667,0.0333,GB-LDN
Kidderminster,Kidderminster,Worcestershire,England,UK,4,52.3833,-2.25,GB-WOR
Maesteg,Maesteg,Glamorgan,Wales,UK,4,51.605,-3.6508,GB-VGL
Kilkeel,Kilkeel,Staffordshire,England,UK,4,54.0667,-6.0167,GB-STS
Neath,Neath,Glamorgan,Wales,UK,4,51.6561,-3.8022,GB-VGL
Penarth,Penarth,Glamorgan,Wales,UK,4,51.4347,-3.18,GB-VGL
Port Talbot,Port Talbot,Glamorgan,Wales,UK,4,51.6,-3.7833,GB-VGL
Kinghorn,Kinghorn,Fife,Scotland,UK,4,56.0667,-3.1667,GB-FIF
Kingsbridge,Kingsbridge,Devon,England,UK,4,50.2833,-3.7667,GB-DEV
Kingston,Kingston,Greater London,England,UK,4,51.4167,-0.2833,GB-LDN
Kingston Upon Thames,Kingston Upon Thames,Greater London,England,UK,4,51.4167,-0.2833,GB-KTT
Kington,Kington,Herefordshire,England,UK,4,52.2,-3.0167,GB-HEF
Porthcawl,Porthcawl,Glamorgan,Wales,UK,4,51.4797,-3.7061,GB-VGL
Kinross,Kinross,Perth and Kinross,Scotland,UK,4,56.2,-3.4167,GB-PKN
Kintore,Kintore,Aberdeenshire,Scotland,UK,4,57.2167,-2.35,GB-ABD
Swansea,Swansea,Glamorgan,Wales,UK,4,51.6333,-3.9667,GB-SWA
Kirkby Lonsdale,Kirkby Lonsdale,Cumbria,England,UK,4,54.2,-2.5833,GB-CMA
Kirkcaldy,Kirkcaldy,Fife,Scotland,UK,4,56.1167,-3.1667,GB-FIF
Kirkcudbright,Kirkcudbright,Dumfries and Galloway,Scotland,UK,4,54.8333,-4.0333,GB-DGY
Kirkham,Kirkham,Lancashire,England,UK,4,53.7833,-2.8667,GB-LAN
Droylsden,Droylsden,Greater Manchester,England,UK,4,53.4833,-2.15,GB-MAN
Kirriemuir,Kirriemuir,Perth and Kinross,Scotland,UK,4,56.6667,-3,GB-PKN
Knaresborough,Knaresborough,North Yorkshire,England,UK,4,54,-1.4667,GB-NYK
Failsworth,Failsworth,Greater Manchester,England,UK,4,53.5167,-2.1333,GB-MAN
Ladybank,Ladybank,Fife,Scotland,UK,4,56.2667,-3.1333,GB-FIF
Lambeth,Lambeth,Greater London,England,UK,4,51.4167,-0.1333,GB-LBH
Farnworth,Farnworth,Greater Manchester,England,UK,4,53.55,-2.4,GB-MAN
Westhoughton,Westhoughton,Greater Manchester,England,UK,4,53.55,-2.5167,GB-MAN
Lancashire,,Lancashire,England,UK,3,53.8167,-3.05,GB-LAN
Lancaster,Lancaster,Lancashire,England,UK,4,54.0667,-2.8333,GB-LAN
Langholm,Langholm,Dumfries and Galloway,Scotland,UK,4,55.15,-3,GB-DGY
Whitworth,Whitworth,Greater Manchester,England,UK,4,53.65,-2.1833,GB-MAN
Cromarty,Cromarty,Highlands,Scotland,UK,4,57.6667,-4.0333,GB-SCT
Dingwall,Dingwall,Highlands,Scotland,UK,4,57.6,-4.45,GB-SCT
Launceston,Launceston,Cornwall,England,UK,4,50.6339,-4.3644,GB-CON
Laurencekirk,Laurencekirk,Aberdeenshire,Scotland,UK,4,56.8167,-2.45,GB-ABD
Leamington Spa,Leamington Spa,Warwickshire,England,UK,4,52.3,-1.5333,GB-WAR
Leatherhead,Leatherhead,Surrey,England,UK,4,51.2833,-0.3167,GB-SRY
Ledbury,Ledbury,Herefordshire,England,UK,4,52.05,-2.4167,GB-HEF
Leeds,Leeds,West Yorkshire,England,UK,4,53.8,-1.5833,GB-LDS
Leek,Leek,Staffordshire,England,UK,4,53.1,-2.0167,GB-STS
Leicester,Leicester,Leicestershire,England,UK,4,52.6333,-1.1333,GB-LCE
Leicestershire,,Leicestershire,England,UK,3,52.7667,-1.2,GB-LEC
Dornoch,Dornoch,Highlands,Scotland,UK,4,57.8667,-4.0333,GB-SCT
Leiston,Leiston,Suffolk,England,UK,4,52.2,1.5667,GB-SFK
Leominster,Leominster,Herefordshire,England,UK,4,52.2333,-2.7333,GB-HEF
Fort William,Fort William,Highlands,Scotland,UK,4,56.8167,-5.1167,GB-SCT
Grantown On Spey,Grantown On Spey,Highlands,Scotland,UK,4,57.3167,-3.6167,GB-SCT
Lewes,Lewes,East Sussex,England,UK,4,50.8667,-0.0167,GB-ESX
Lewisham,Lewisham,Greater London,England,UK,4,51.45,-0.0167,GB-LEW
Leyland,Leyland,Lancashire,England,UK,4,53.6833,-2.7,GB-LAN
Leyton,Leyton,Greater London,England,UK,4,51.5667,-0.0167,GB-LDN
Lichfield,Lichfield,Staffordshire,England,UK,4,52.6833,-1.8167,GB-STS
Inverness,Inverness,Highlands,Scotland,UK,4,57.4667,-4.2333,GB-SCT
Limehouse,Limehouse,Greater London,England,UK,4,51.5167,-0.0333,GB-LDN
Lincoln,Lincoln,Lincolnshire,England,UK,4,53.2333,-0.5333,GB-LIN
Lincolnshire,,Lincolnshire,England,UK,3,53.5833,-0.65,GB-LIN
Kingussie,Kingussie,Highlands,Scotland,UK,4,57.0833,-4.05,GB-SCT
Nairn,Nairn,Highlands,Scotland,UK,4,57.5833,-3.8667,GB-SCT
Liskeard,Liskeard,Cornwall,England,UK,4,50.4528,-4.4639,GB-CON
Tain,Tain,Highlands,Scotland,UK,4,57.8,-4.0667,GB-SCT
Littlehampton,Littlehampton,West Sussex,England,UK,4,50.8,-0.5333,GB-WSX
Liverpool,Liverpool,Merseyside,England,UK,4,53.4167,-3,GB-LIV
Thurso,Thurso,Highlands,Scotland,UK,4,58.6,-3.5,GB-SCT
Wick,Wick,Highlands,Scotland,UK,4,58.4333,-3.0833,GB-SCT
Llandrindod Wells,Llandrindod Wells,Powys,Wales,UK,4,52.2333,-3.3833,GB-POW
Llandudno,Llandudno,Gwynedd,Wales,UK,4,53.3333,-3.8333,GB-GWN
